<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2006.09.14	1.26990	1.27560	1.26750	1.27230	9193	0	20
2006.09.15	1.27260	1.27400	1.26300	1.26590	9257	0	20
2006.09.18	1.26370	1.27120	1.26290	1.27020	8734	0	20
2006.09.19	1.27040	1.27260	1.26500	1.26710	11104	0	20
2006.09.20	1.26720	1.27270	1.26650	1.26880	10514	0	20
2006.09.21	1.26900	1.27980	1.26820	1.27800	11358	0	20
2006.09.22	1.27810	1.28300	1.27760	1.27830	10839	0	20
2006.09.25	1.27890	1.28190	1.27310	1.27450	9935	0	20
2006.09.26	1.27470	1.27610	1.26620	1.26820	10657	0	20
2006.09.27	1.26840	1.27170	1.26700	1.27010	10637	0	20
2006.09.28	1.26990	1.27320	1.26780	1.26940	10981	0	20
2006.09.29	1.26950	1.27140	1.26390	1.26730	10469	0	20
2006.10.02	1.26830	1.27610	1.26620	1.27360	9716	0	20
2006.10.03	1.27370	1.27640	1.27190	1.27290	9030	0	20
2006.10.04	1.27300	1.27380	1.26680	1.27110	9964	0	20
2006.10.05	1.27120	1.27250	1.26710	1.26920	8208	0	20
2006.10.06	1.26890	1.27140	1.25740	1.25990	6393	0	20
2006.10.09	1.25880	1.26120	1.25840	1.25930	4765	0	20
2006.10.10	1.25940	1.26120	1.25170	1.25330	6436	0	20
2006.10.11	1.25310	1.25560	1.25020	1.25230	6557	0	20
2006.10.12	1.25220	1.25630	1.25160	1.25580	6172	0	20
2006.10.13	1.25570	1.25770	1.24830	1.25120	5931	0	20
2006.10.16	1.25010	1.25360	1.24880	1.25320	5278	0	20
2006.10.17	1.25330	1.25640	1.25080	1.25360	6857	0	20
2006.10.18	1.25370	1.25570	1.25020	1.25330	5990	0	20
2006.10.19	1.25310	1.26410	1.25300	1.26210	6287	0	20
2006.10.20	1.26230	1.26400	1.25960	1.26160	5851	0	20
2006.10.23	1.26150	1.26210	1.25350	1.25490	5825	0	20
2006.10.24	1.25530	1.25750	1.25240	1.25530	5634	0	20
2006.10.25	1.25540	1.26210	1.25510	1.26080	6238	0	20
2006.10.26	1.26070	1.27010	1.26050	1.26870	7003	0	20
2006.10.27	1.26890	1.27490	1.26620	1.27400	7243	0	20
2006.10.30	1.27300	1.27340	1.26980	1.27150	5958	0	20
2006.10.31	1.27160	1.27820	1.26770	1.27650	7336	0	20
2006.11.01	1.27640	1.27970	1.27420	1.27540	5827	0	20
2006.11.02	1.27550	1.27840	1.27360	1.27780	6531	0	20
2006.11.03	1.27770	1.27810	1.26810	1.27160	6638	0	20
2006.11.06	1.27170	1.27320	1.26890	1.27320	5229	0	20
2006.11.07	1.27330	1.28170	1.27190	1.27830	6692	0	20
2006.11.08	1.27820	1.28060	1.27450	1.27570	6547	0	20
2006.11.09	1.27550	1.28470	1.27490	1.28370	7340	0	20
2006.11.10	1.28350	1.28990	1.28290	1.28400	7379	0	20
2006.11.13	1.28510	1.28780	1.27950	1.28060	10060	0	20
2006.11.14	1.28080	1.28690	1.27890	1.28100	8023	0	20
2006.11.15	1.28090	1.28330	1.27720	1.28300	6822	0	20
2006.11.16	1.28310	1.28390	1.27830	1.27970	7042	0	20
2006.11.17	1.27960	1.28440	1.27610	1.28280	6774	0	20
2006.11.20	1.28250	1.28500	1.28040	1.28190	5832	0	20
2006.11.21	1.28180	1.28530	1.27970	1.28470	6009	0	20
2006.11.22	1.28460	1.29560	1.28360	1.29420	7654	0	20
2006.11.23	1.29410	1.29740	1.29270	1.29480	6260	0	20
2006.11.24	1.29520	1.31090	1.29460	1.30930	8160	0	20
2006.11.27	1.31560	1.31610	1.30860	1.31320	8985	0	20
2006.11.28	1.31260	1.32080	1.31180	1.31920	10195	0	20
2006.11.29	1.31930	1.32170	1.31310	1.31520	8798	0	20
2006.11.30	1.31510	1.32730	1.31400	1.32380	8760	0	20
2006.12.01	1.32380	1.33470	1.32190	1.33360	8919	0	20
2006.12.04	1.33620	1.33630	1.32810	1.33400	8392	0	20
2006.12.05	1.33390	1.33610	1.32860	1.33150	9367	0	20
2006.12.06	1.33140	1.33400	1.32540	1.32790	8674	0	20
2006.12.07	1.32800	1.33230	1.32750	1.32830	7903	0	20
2006.12.08	1.32820	1.33640	1.31890	1.32020	9646	0	20
2006.12.11	1.31820	1.32610	1.31300	1.32500	8847	0	20
2006.12.12	1.32480	1.32910	1.32120	1.32820	9093	0	20
2006.12.13	1.32830	1.32870	1.31900	1.32070	8318	0	20
2006.12.14	1.32090	1.32520	1.31400	1.31520	9069	0	20
2006.12.15	1.31510	1.31860	1.30590	1.30790	9810	0	20
2006.12.18	1.30820	1.31170	1.30510	1.30960	7279	0	20
2006.12.19	1.30950	1.32140	1.30820	1.31960	9280	0	20
2006.12.20	1.31980	1.32440	1.31590	1.31750	8121	0	20
2006.12.21	1.31760	1.32120	1.31400	1.31800	7819	0	20
2006.12.22	1.31790	1.32110	1.31070	1.31280	6838	0	20
2006.12.26	1.31380	1.31400	1.30870	1.31010	15423	0	20
2006.12.27	1.30990	1.31770	1.30940	1.31250	7880	0	20
2006.12.28	1.31270	1.32010	1.31030	1.31450	8644	0	20
