<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.12.02	1.01020	1.01220	1.00668	1.00953	112455	91765365000	9
2016.12.05	1.01099	1.01808	1.00497	1.00612	121378	87066038000	9
2016.12.06	1.00561	1.01150	1.00490	1.01008	82780	51790826000	9
2016.12.07	1.00952	1.01091	1.00653	1.00723	68812	49906075000	9
2016.12.08	1.00778	1.01778	1.00193	1.01615	113745	83170035000	9
2016.12.09	1.01623	1.02131	1.01528	1.01749	93219	63681992000	9
2016.12.12	1.01768	1.01982	1.01236	1.01309	103981	71065952000	9
2016.12.13	1.01255	1.01457	1.00999	1.01178	113086	79016311000	9
2016.12.14	1.01148	1.02229	1.00830	1.02017	130164	90141253000	9
2016.12.15	1.01974	1.03433	1.01944	1.02982	178223	136694820000	9
2016.12.16	1.02963	1.03111	1.02407	1.02520	116060	82081425000	9
2016.12.19	1.02603	1.02825	1.02206	1.02739	113392	89987352000	9
2016.12.20	1.02724	1.03199	1.02594	1.02857	114941	76889915000	9
2016.12.21	1.02828	1.02951	1.02263	1.02667	91814	77674577000	9
2016.12.22	1.02649	1.02690	1.02175	1.02536	102514	84038861000	9
2016.12.23	1.02521	1.02806	1.02426	1.02507	62872	47797546000	9
2016.12.26	1.02519	1.02743	1.02341	1.02649	8907	8703582000	28
2016.12.27	1.02625	1.02979	1.02625	1.02751	91736	81342881000	9
2016.12.28	1.02743	1.03209	1.02640	1.02756	83640	59136809000	9
2016.12.29	1.02820	1.02849	1.02066	1.02297	138640	112204457000	9
2016.12.30	1.02302	1.02310	1.00467	1.01910	162522	127568962000	9
2017.01.02	1.01750	1.02384	1.01332	1.02233	43846	52558951000	9
2017.01.03	1.02250	1.03348	1.01923	1.02700	131396	86935767000	9
2017.01.04	1.02752	1.02905	1.02005	1.02009	150740	135992016000	9
2017.01.05	1.02003	1.02206	1.00864	1.00958	173824	122367534000	9
2017.01.06	1.00951	1.01836	1.00888	1.01692	138058	89205599000	9
2017.01.09	1.01700	1.01970	1.01411	1.01468	109805	76941072000	9
2017.01.10	1.01479	1.01777	1.01100	1.01653	131772	97270896000	9
2017.01.11	1.01674	1.02479	1.01007	1.01393	163150	108012260000	9
2017.01.12	1.01386	1.01489	1.00558	1.01053	170261	118649735000	9
2017.01.13	1.01028	1.01212	1.00415	1.00752	128855	81692721000	9
2017.01.16	1.00936	1.01359	1.00886	1.01144	87308	67153160000	9
2017.01.17	1.01070	1.01196	0.99957	1.00120	141679	100851442000	9
2017.01.18	1.00147	1.00748	1.00076	1.00689	113414	89142776000	9
2017.01.19	1.00651	1.01216	1.00413	1.00599	150461	129424545000	9
2017.01.20	1.00524	1.00933	1.00018	1.00018	151991	143919631000	9
2017.01.23	1.00077	1.00229	0.99590	0.99597	137332	128529617000	9
2017.01.24	0.99613	1.00187	0.99569	1.00077	121199	119169938000	9
2017.01.25	1.00089	1.00257	0.99656	0.99908	119195	105854006000	9
2017.01.26	0.99880	1.00258	0.99679	0.99952	124303	107719511000	9
2017.01.27	0.99858	1.00273	0.99690	0.99898	114746	112277857000	9
2017.01.30	0.99649	1.00442	0.99333	0.99485	116873	109914705000	9
2017.01.31	0.99470	0.99657	0.98610	0.98875	138721	129721315000	9
2017.02.01	0.98917	0.99551	0.98834	0.99262	116134	113016068000	9
