<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.10.07	1.58830	1.60166	1.58265	1.58667	54309	0	15
2010.10.08	1.58671	1.59650	1.58227	1.59550	42734	0	15
2010.10.11	1.59520	1.59620	1.58674	1.58857	26933	0	15
2010.10.12	1.58856	1.59162	1.57546	1.58040	52530	0	17
2010.10.13	1.58046	1.59073	1.57734	1.58913	46933	0	18
2010.10.14	1.58913	1.60653	1.58875	1.60078	47828	0	20
2010.10.15	1.60075	1.61054	1.59705	1.59901	46670	0	15
2010.10.18	1.59809	1.60022	1.58370	1.58916	48052	0	20
2010.10.19	1.58916	1.59395	1.56788	1.57040	57512	0	20
2010.10.20	1.57040	1.58772	1.56494	1.58368	52744	0	18
2010.10.21	1.58367	1.58477	1.56856	1.57110	54146	0	18
2010.10.22	1.57108	1.57492	1.56518	1.56799	52681	0	18
2010.10.25	1.56636	1.57717	1.56633	1.57265	60098	0	15
2010.10.26	1.57265	1.58948	1.56900	1.58481	69969	0	18
2010.10.27	1.58469	1.58644	1.57297	1.57793	73126	0	10
2010.10.28	1.57797	1.59774	1.57603	1.59394	70770	0	15
2010.10.29	1.59392	1.60442	1.58766	1.60384	65736	0	15
2010.11.01	1.60438	1.60880	1.59905	1.60459	65435	0	15
2010.11.02	1.60453	1.60792	1.59609	1.60337	65467	0	15
2010.11.03	1.60334	1.61721	1.60059	1.60987	81294	0	15
2010.11.04	1.60985	1.62980	1.60837	1.62682	81369	0	15
2010.11.05	1.62682	1.62932	1.61659	1.61809	69909	0	17
2010.11.08	1.61877	1.62126	1.61036	1.61385	75183	0	18
2010.11.09	1.61384	1.61830	1.59528	1.59776	81695	0	16
2010.11.10	1.59782	1.61352	1.59604	1.61168	83026	0	17
2010.11.11	1.61168	1.61779	1.60807	1.61196	79968	0	15
2010.11.12	1.61195	1.61823	1.59851	1.61123	87278	0	20
2010.11.15	1.61253	1.61531	1.60409	1.60480	73274	0	18
2010.11.16	1.60481	1.60853	1.58388	1.58785	93257	0	15
2010.11.17	1.58785	1.59475	1.58542	1.59079	85291	0	16
2010.11.18	1.59079	1.60542	1.58878	1.60477	87359	0	15
2010.11.19	1.60479	1.60932	1.59359	1.59784	74708	0	15
2010.11.22	1.60009	1.60833	1.58979	1.59547	94146	0	15
2010.11.23	1.59548	1.59613	1.57584	1.57863	100510	0	17
2010.11.24	1.57862	1.58360	1.57408	1.57790	97511	0	15
2010.11.25	1.57790	1.57929	1.57249	1.57614	72538	0	17
2010.11.26	1.57615	1.57710	1.55761	1.55903	81780	0	15
2010.11.29	1.55994	1.56461	1.55270	1.55563	94091	0	15
2010.11.30	1.55563	1.55948	1.54842	1.55568	101851	0	18
2010.12.02	1.56096	1.56660	1.55113	1.55919	99288	0	18
2010.12.03	1.55922	1.57866	1.55806	1.57736	95683	0	18
2010.12.06	1.57672	1.57734	1.56550	1.57163	92371	0	17
2010.12.07	1.57164	1.58211	1.57018	1.57552	99605	0	19
2010.12.08	1.57549	1.58352	1.56676	1.58074	98317	0	18
2010.12.09	1.58074	1.58400	1.57110	1.57722	88634	0	19
2010.12.10	1.57724	1.58608	1.57477	1.58004	76557	0	17
2010.12.13	1.57980	1.58958	1.57186	1.58528	81152	0	15
2010.12.14	1.58526	1.59096	1.57385	1.57698	85744	0	18
2010.12.15	1.57703	1.57707	1.55304	1.55457	94057	0	7
2010.12.16	1.55473	1.56354	1.55408	1.56344	83140	0	7
2010.12.17	1.56330	1.56460	1.54540	1.55314	82745	0	15
2010.12.20	1.55144	1.55754	1.54758	1.55043	80283	0	15
2010.12.21	1.55040	1.55666	1.54353	1.54691	81835	0	15
2010.12.22	1.54687	1.54930	1.53556	1.53904	74796	0	15
2010.12.23	1.53901	1.54360	1.53724	1.54264	70090	0	15
2010.12.24	1.54255	1.54753	1.54170	1.54430	38945	0	15
2010.12.27	1.54386	1.54558	1.53698	1.54172	54624	0	15
2010.12.28	1.54172	1.55098	1.53446	1.53647	70762	0	15
2010.12.29	1.53646	1.55170	1.53503	1.54970	69202	0	15
2010.12.30	1.54975	1.55349	1.53663	1.54286	73340	0	15
2010.12.31	1.54288	1.56643	1.54236	1.56092	58852	0	15
2011.01.03	1.55431	1.55744	1.54329	1.54794	73002	0	15
2011.01.04	1.54793	1.56448	1.54535	1.55960	88459	0	15
2011.01.05	1.55958	1.56266	1.54502	1.55030	90844	0	15
2011.01.06	1.55035	1.55609	1.54454	1.54568	84543	0	15
2011.01.07	1.54580	1.55781	1.54057	1.55457	91983	0	15
2011.01.10	1.55354	1.56017	1.54746	1.55707	86861	0	15
2011.01.11	1.55700	1.56384	1.55122	1.56016	86621	0	15
2011.01.12	1.56022	1.57795	1.55824	1.57449	92852	0	15
2011.01.13	1.57484	1.58827	1.57175	1.58291	93798	0	15
2011.01.14	1.58291	1.58876	1.58114	1.58667	89579	0	15
2011.01.17	1.58734	1.59531	1.58347	1.58840	78999	0	15
2011.01.18	1.58840	1.60577	1.58824	1.59603	96283	0	18
2011.01.19	1.59604	1.60368	1.59450	1.59816	98065	0	14
2011.01.20	1.59815	1.60086	1.58381	1.58986	98526	0	15
2011.01.21	1.58989	1.60149	1.58669	1.59981	94924	0	17
2011.01.24	1.59937	1.60127	1.59203	1.59788	86629	0	15
2011.01.25	1.59783	1.60152	1.57509	1.58163	104179	0	15
2011.01.26	1.58163	1.59366	1.57691	1.59131	101601	0	15
2011.01.27	1.59131	1.59890	1.58793	1.59290	102687	0	8
2011.01.28	1.59287	1.59655	1.58245	1.58592	96759	0	7
